"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","106631","3.2 --- with required Custom Form but not filled out, all optional fields on Form","Add Item","Mon May 26 21:31:21 UTC 2025","failed","Mon May 26 21:33:08 UTC 2025","","3 Add Item with Custom Form","",""
"","559","8 Validation messages for invalid values","","Mon May 26 21:16:26 UTC 2025","failed","Mon May 26 21:16:26 UTC 2025","","Import Notes","",""
"","1","1. Import Person with all updated fields","","Mon May 26 21:16:45 UTC 2025","broken","Mon May 26 21:16:45 UTC 2025","","Import People Updates","",""
"","566","1.1 all fields turned on and edited, ""overwrite existing values"" turned OFF","Mass Update Cases","Mon May 26 21:15:24 UTC 2025","failed","Mon May 26 21:15:25 UTC 2025","","1. all fields enabled in Org Settings","",""
"","249","1.1.1 equals {email of the user (current user) who created a case}","Cases Search","Mon May 26 21:15:35 UTC 2025","failed","Mon May 26 21:15:35 UTC 2025","1.1 Created By","1 Org Admin","",""
"","0","1.3 Org Admin-- minimum case fields -- redirect to Add Item page","Add Case","Mon May 26 21:15:30 UTC 2025","skipped","Mon May 26 21:15:30 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","602","6 Validation messages for not mapped fields","","Mon May 26 21:16:24 UTC 2025","failed","Mon May 26 21:16:25 UTC 2025","","Import Notes","",""
"","2","I.C_1 Case with all fields -- user and user group in Case Officer(s) field","","Mon May 26 21:15:14 UTC 2025","broken","Mon May 26 21:15:14 UTC 2025","","Import Cases","",""
"","0","4 Validation messages for wrongly formatted values","","Mon May 26 21:15:44 UTC 2025","skipped","Mon May 26 21:15:44 UTC 2025","","Import Legacy Chain of Custody","",""
"","114","2.1. Create and run DR for 2 storage locations that have: container with item, empty container, sub-location, empty sub-container and sub-container with item - No Discrepancies Found","Inventory Reports","Mon May 26 21:15:16 UTC 2025","failed","Mon May 26 21:15:16 UTC 2025","","2. Parent/child locations with items and containers","",""
"","49027","3. Remove all optional values & check history records","","Mon May 26 21:26:53 UTC 2025","passed","Mon May 26 21:27:42 UTC 2025","","Edit Item","",""
"","0","3 Validation messages for not mapped fields","","Mon May 26 21:15:44 UTC 2025","skipped","Mon May 26 21:15:44 UTC 2025","","Import Legacy Chain of Custody","",""
"","30962","3. Edit and verify reduced number of values on Person View page - Business Name","","Mon May 26 21:30:14 UTC 2025","passed","Mon May 26 21:30:45 UTC 2025","","Edit Person","",""
"","681","2 Import Notes for Item","","Mon May 26 21:16:23 UTC 2025","failed","Mon May 26 21:16:24 UTC 2025","","Import Notes","",""
"","20177","4.3 verify Org Default Case Number Prefix and Org Formatting pattern, before and after page reload","Add Case","Mon May 26 21:18:53 UTC 2025","passed","Mon May 26 21:19:13 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","23150","5. Case Number Formatting at Office level -- old case that was saved without formatting can be edited without changing Case Number or changing it with proper format","","Mon May 26 21:21:39 UTC 2025","passed","Mon May 26 21:22:02 UTC 2025","","Edit Case","",""
"","0","5 Validation messages for invalid values","","Mon May 26 21:15:44 UTC 2025","skipped","Mon May 26 21:15:44 UTC 2025","","Import Legacy Chain of Custody","",""
"","177","2. Verify Transfer transaction and enabled/disabled actions for Checked Out item","","Mon May 26 21:35:38 UTC 2025","failed","Mon May 26 21:35:39 UTC 2025","","Item Transactions & Actions","",""
"","0","1.7. Create and run DR for single child location - multiple Discrepancies Found","Inventory Reports","Mon May 26 21:15:15 UTC 2025","skipped","Mon May 26 21:15:15 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","60462","1. Edit and verify all values on Case View page -- replace the current values in multiselect fields (Case Officers, Tags)","","Mon May 26 21:18:32 UTC 2025","passed","Mon May 26 21:19:33 UTC 2025","","Edit Case","",""
"","70569","1. Edit and verify all values on Item View page -- replace the current values in multiselect fields - Tags & Item Belongs To","","Mon May 26 21:24:22 UTC 2025","passed","Mon May 26 21:25:33 UTC 2025","","Edit Item","",""
"","9527","1.3.2 --- with required Custom Form but not filled out, all optional fields on Form","Add User","Mon May 26 21:49:23 UTC 2025","failed","Mon May 26 21:49:32 UTC 2025","","1.3 --- with Custom Forms","",""
"","42843","3. Edit and verify reduced number of values on Case View page -- enter User Group instead of User as Case Officer","","Mon May 26 21:20:32 UTC 2025","passed","Mon May 26 21:21:15 UTC 2025","","Edit Case","",""
"","623","I.T_1.1 Import Legacy Tasks for Case","","Mon May 26 21:15:53 UTC 2025","failed","Mon May 26 21:15:53 UTC 2025","","Import Tasks","",""
"","1","1.2. DR for single child location - No Discrepancies Found","Inventory Reports","Mon May 26 21:15:15 UTC 2025","skipped","Mon May 26 21:15:15 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","0","I.C_5 Case Import - Precheck Only","","Mon May 26 21:15:14 UTC 2025","skipped","Mon May 26 21:15:14 UTC 2025","","Import Cases","",""
"","0","6 Validation messages for blank values","","Mon May 26 21:15:44 UTC 2025","skipped","Mon May 26 21:15:44 UTC 2025","","Import Legacy Chain of Custody","",""
"","1","2 Import Legacy Chain of Custody - Precheck Only","","Mon May 26 21:15:44 UTC 2025","skipped","Mon May 26 21:15:44 UTC 2025","","Import Legacy Chain of Custody","",""
"","62680","1.1.1. add user with all fields -- log in with newly created account","Add User","Mon May 26 21:46:44 UTC 2025","passed","Mon May 26 21:47:47 UTC 2025","","1.1 Org Admin","",""
"","24778","4.2 verify Org Default Case Number Prefix, keep a default value as part of the Case Number","Add Case","Mon May 26 21:18:28 UTC 2025","passed","Mon May 26 21:18:52 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","9080","2.1. verify that user can add all values","Add Person","Mon May 26 21:42:08 UTC 2025","failed","Mon May 26 21:42:17 UTC 2025","","2. Power User -- all permissions in Office","",""
"","1","I.N_5 Five thousand tasks and verify count on search","","Mon May 26 21:15:54 UTC 2025","skipped","Mon May 26 21:15:54 UTC 2025","","Import Tasks","",""
"","75179","3.1. --- with required Custom Form filled out, all required fields on Form","Add Person","Mon May 26 21:42:17 UTC 2025","failed","Mon May 26 21:43:32 UTC 2025","","3. Add Person with Custom Form","",""
"","1","1 Import Legacy Chain of Custody - Checked In transaction","","Mon May 26 21:15:44 UTC 2025","broken","Mon May 26 21:15:44 UTC 2025","","Import Legacy Chain of Custody","",""
"","33493","1.6. Add Item from Person View/ Items Recovered By -- redirect to Item View/ Notes tab","Add Item","Mon May 26 21:27:40 UTC 2025","passed","Mon May 26 21:28:14 UTC 2025","","1. Org Admin","",""
"","5356","1.3. Add Item from Case View /Items tab -- redirect to Add Item page again","Add Item","Mon May 26 21:26:55 UTC 2025","failed","Mon May 26 21:27:00 UTC 2025","","1. Org Admin","",""
"","585","3 Import Locations - Precheck Only","","Mon May 26 21:16:02 UTC 2025","failed","Mon May 26 21:16:03 UTC 2025","","Import Locations","",""
"","11762","3.2 verify Office Case Number Format with custom validation message","Add Case","Mon May 26 21:17:44 UTC 2025","passed","Mon May 26 21:17:56 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","490","2.1 Cancelling warning keeps user logged in on other machine","Login page","Mon May 26 21:16:11 UTC 2025","failed","Mon May 26 21:16:12 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","593","7 Validation messages for wrongly formatted values","","Mon May 26 21:16:25 UTC 2025","failed","Mon May 26 21:16:26 UTC 2025","","Import Notes","",""
"","1","2. Import update for item status (Check Out transaction)","","Mon May 26 21:15:25 UTC 2025","skipped","Mon May 26 21:15:25 UTC 2025","","Import Item Updates","",""
"","0","I.C_4 Five thousand cases and verify cases count on search by ","","Mon May 26 21:15:14 UTC 2025","skipped","Mon May 26 21:15:14 UTC 2025","","Import Cases","",""
"","48079","A.M_1. Add Media to Case","","Mon May 26 21:37:29 UTC 2025","passed","Mon May 26 21:38:17 UTC 2025","","Add Media","",""
"","34436","5.1 verify Office Default Case Number Prefix","Add Case","Mon May 26 21:19:17 UTC 2025","failed","Mon May 26 21:19:52 UTC 2025","","5. --- with Default Case Number in Office ","",""
"","1","1.1. DR for single parent location - No Discrepancies Found","Inventory Reports","Mon May 26 21:15:15 UTC 2025","broken","Mon May 26 21:15:15 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","7280","2.1 verify that user can add all values but can select only Storage Location(s) that s/he has access to","Add Item","Mon May 26 21:29:46 UTC 2025","failed","Mon May 26 21:29:53 UTC 2025","","2 Power User -- all permissions in Office, with and without access to Storage Location","",""
"","538","3. Import Person with all fields - Precheck Only","","Mon May 26 21:16:36 UTC 2025","failed","Mon May 26 21:16:36 UTC 2025","","Import People","",""
"","136","3. Scanning 1000 items during Inventory report","Inventory Reports","Mon May 26 21:15:16 UTC 2025","failed","Mon May 26 21:15:16 UTC 2025","","2. Scanning 1000 items","",""
"","0","4. Import update for item status (Disposal transaction)","","Mon May 26 21:15:25 UTC 2025","skipped","Mon May 26 21:15:25 UTC 2025","","Import Item Updates","",""
"","640","I.T_1.2 Import Legacy Tasks for Case - Precheck Only","","Mon May 26 21:15:54 UTC 2025","failed","Mon May 26 21:15:54 UTC 2025","","Import Tasks","",""
"","19764","A.M_2. Add Media to Item","","Mon May 26 21:38:17 UTC 2025","passed","Mon May 26 21:38:37 UTC 2025","","Add Media","",""
"","635","I.U_1 Import and verify User with all fields","","Mon May 26 21:16:54 UTC 2025","failed","Mon May 26 21:16:55 UTC 2025","","Import Users","",""
"","34867","1.1.2. add user with required fields only","Add User","Mon May 26 21:47:47 UTC 2025","passed","Mon May 26 21:48:22 UTC 2025","","1.1 Org Admin","",""
"","547","1. Report from Case View page - Items tab","Reports","Mon May 26 21:16:20 UTC 2025","failed","Mon May 26 21:16:20 UTC 2025","","Verify generating and opening Report ""Primary Label 4X3""","",""
"","97014","7.1 verify all values are properly saved to the custom form -single user in custom User/User Group field","Add Case","Mon May 26 21:20:33 UTC 2025","passed","Mon May 26 21:22:10 UTC 2025","","7. --- with required Custom Form filled out, all required fields on Form","",""
"","575","1.1 Email & Task - when Case created - all records - 1 user as email recipient","Workflows","Mon May 26 21:16:36 UTC 2025","failed","Mon May 26 21:16:36 UTC 2025","","1. Case Workflows - all case fields enabled in Org Settings","",""
"","2","1.1 Org Admin-- All fields enabled -- redirect to View Added Case","Add Case","Mon May 26 21:15:30 UTC 2025","broken","Mon May 26 21:15:30 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","1","I.C.U_1. Import Case Updates - all fields -- user and user group in Case Officer(s) field","","Mon May 26 21:15:05 UTC 2025","broken","Mon May 26 21:15:05 UTC 2025","","Import Case Updates","",""
"","139","2.2. Scanning some barcodes multiple times and checking all types of discrepancies in one Report: ""Barcode valid but not found in the system""""Items Not Scanned"", ""Wrong Storage Location"",""Container Not Scanned"",""Containers in Wrong Location""","Inventory Reports","Mon May 26 21:15:16 UTC 2025","failed","Mon May 26 21:15:16 UTC 2025","","2. Parent/child locations with items and containers","",""
"","589","I.U_1 Import User with all fields - Precheck Only","","Mon May 26 21:16:55 UTC 2025","failed","Mon May 26 21:16:56 UTC 2025","","Import Users","",""
"","99405","2.1 Add User to a Group, then add to another Group --> Verify that previous User Group is not overwritten","","Mon May 26 21:33:10 UTC 2025","passed","Mon May 26 21:34:50 UTC 2025","","Edit User","",""
"","77324","2.2 verify Org Case Number Format with custom validation message","Add Case","Mon May 26 21:15:56 UTC 2025","failed","Mon May 26 21:17:13 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
"","647","1 Import Media","","Mon May 26 21:16:12 UTC 2025","failed","Mon May 26 21:16:13 UTC 2025","","Import Media","",""
"","35542","1.5. Add item from Scan page -- redirect to Item View/Media tab","Add Item","Mon May 26 21:27:05 UTC 2025","passed","Mon May 26 21:27:40 UTC 2025","","1. Org Admin","",""
"","45953","1.8. Add Item from Person View/ Items Custodian tab -- redirect to Split Item page and complete the action","Add Item","Mon May 26 21:28:56 UTC 2025","passed","Mon May 26 21:29:42 UTC 2025","","1. Org Admin","",""
"","793","1.8. Create and run DR for multiple storage locations - multiple Discrepancies Found","Inventory Reports","Mon May 26 21:15:15 UTC 2025","failed","Mon May 26 21:15:16 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","14484","A.M_4. Add Media to Task","","Mon May 26 21:38:52 UTC 2025","passed","Mon May 26 21:39:07 UTC 2025","","Add Media","",""
"","2","5 Five thousand notes for Case and verify notes count on search","","Mon May 26 21:16:24 UTC 2025","skipped","Mon May 26 21:16:24 UTC 2025","","Import Notes","",""
"","20860","8. Add a Case with disabled fields & check if required fields are displayed properly on Case Edit page after enabling","","Mon May 26 21:23:03 UTC 2025","passed","Mon May 26 21:23:24 UTC 2025","","Edit Case","",""
"","29979","6.1 verify Auto Assigned Case Number with Default Case Number Prefix","Add Case","Mon May 26 21:19:57 UTC 2025","passed","Mon May 26 21:20:27 UTC 2025","","6. --- with Auto Assigned Case Number ","",""
"","3649","U.A_1. Send verification email","","Mon May 26 21:15:59 UTC 2025","failed","Mon May 26 21:16:03 UTC 2025","","User Actions","",""
"","0","1.3. DR for multiple parent and child locations - starting with Parent loc - No Discrepancies Found","Inventory Reports","Mon May 26 21:15:15 UTC 2025","skipped","Mon May 26 21:15:15 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","66013","9.1 verify multiple Users and Groups can be saved in Case Officers field and Custom User/User Group","Add Case","Mon May 26 21:23:07 UTC 2025","passed","Mon May 26 21:24:13 UTC 2025","","9. --- with multiple users/groups in Case Officers field","",""
"","3","A.U_3. Add External User","Add User","Mon May 26 21:49:02 UTC 2025","skipped","Mon May 26 21:49:02 UTC 2025","","1.1 Org Admin","",""
"","0","1.5 Org Admin-- minimum case fields -- redirect to Media tab on Case View page","Add Case","Mon May 26 21:15:30 UTC 2025","skipped","Mon May 26 21:15:30 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","33954","1.1. All fields enabled -- redirect to View Added Person","Add Person","Mon May 26 21:40:46 UTC 2025","passed","Mon May 26 21:41:20 UTC 2025","","1. Org Admin","",""
"","607","3 Import Notes for Case - Precheck Only","","Mon May 26 21:16:24 UTC 2025","failed","Mon May 26 21:16:24 UTC 2025","","Import Notes","",""
